ticker,exchange,company,country,sector,mktcap_2022,revenue_2022,totReturn_20050101_20231231,mapped_exchange,family
BIMAS.IS,TI,BIM BIRLESIK MAGAZALAR AS,Turkey,Consumer Staples,4441969368.751236,17080378710.148752,NA,IS,Non-Family
PWR,US,QUANTA SERVICES INC,United States,Industrials,20367609856,17073902592,19.03820909283045,NA,Non-Family
EXPD,US,EXPEDITORS INTL WASH INC,United States,Industrials,16036206592,17071284224,9.539610104711738,NA,Non-Family
LHX,US,L3HARRIS TECHNOLOGIES INC,United States,Industrials,39687213056,17061999616,13.174628856114111,NA,Non-Family
RS,US,RELIANCE INC,United States,Materials,11900839936,17025000448,16.94610068595479,NA,Non-Family
SWK,US,STANLEY BLACK & DECKER INC,United States,Industrials,11492122624,16947399680,6.233817751675197,NA,Non-Family
6762.T,JP,TDK CORP,Japan,Technology,13906311134.978611,16939580591.290796,7.088088899128953,T,Non-Family
PRY.MI,IM,PRYSMIAN SPA,Italy,Industrials,9783456054.0672,16923056282.71495,NA,MI,Non-Family
GMKN.ME,RM,MMC NORILSK NICKEL PJSC,Russia,Materials,31945361408,16876000256,NA,ME,Family
WDS.AX,AU,WOODSIDE ENERGY GROUP LTD,Australia,Energy,45886214144,16817000448,7.1016966061624665,AX,Non-Family
RR-.L,LN,ROLLS-ROYCE HOLDINGS PLC,United Kingdom,Industrials,9434746512.281599,16715810799.99999,8.832394166311563,L,Non-Family
LYV,US,LIVE NATION ENTERTAINMENT IN,United States,Consumer Discretionary,16128324608,16681253888,NA,NA,Non-Family
GAP,US,GAP INC/THE,United States,Consumer Discretionary,6503819776,16670000128,2.6058217075100476,NA,Family
BJ,US,BJ'S WHOLESALE CLUB HOLDINGS,United States,Consumer Staples,7849862656,16667301888,NA,NA,Non-Family
SHA.DE,GR,SCHAEFFLER AG,Germany,Consumer Discretionary,4540489213.311999,16651310078.206923,NA,DE,Family
TIT.MI,IM,TELECOM ITALIA SPA,Italy,Communications,4921165214.0032,16629190987.89226,-9.058645303647928,MI,Non-Family
ENPL.ME,RU,EN+ GROUP INTERNA- GDR REG S,Russia,Materials,NA,16549000192,NA,ME,Non-Family
PGE.WA,PW,PGE SA,Poland,Utilities,2946351969.9674954,16527026055.309338,NA,WA,Non-Family
ADP,US,AUTOMATIC DATA PROCESSING,United States,Industrials,87397646336,16498299904,13.159919067592307,NA,Non-Family
2098.HK,HK,ZALL SMART COMMERCE GROUP LT,China,Consumer Staples,635733580.7265242,16492449403.742817,NA,HK,Non-Family
000720.KS,KS,HYUNDAI ENGINEERING & CONST,South Korea,Industrials,3093658958.844788,16485841120.614552,5.470367191927683,KS,Family
CAO.SI,SP,CHINA AVIATION OIL SINGAPORE,Singapore,Energy,571742656,16464123904,2.7234726792369823,SI,Non-Family
TX,US,TERNIUM SA-SPONSORED ADR,Luxembourg,Materials,6126485504,16414466048,NA,NA,Non-Family
2238.HK,HK,GUANGZHOU AUTOMOBILE GROUP-H,China,Consumer Discretionary,13865382151.740934,16398126476.170738,NA,HK,Non-Family
6971.T,JP,KYOCERA CORP,Japan,Technology,20318821119.578808,16376871576.03744,5.833765487393872,T,Non-Family
2688.HK,HK,ENN ENERGY HOLDINGS LTD,China,Utilities,15887284742.991333,16365274010.515371,16.18661636361578,HK,Non-Family
CENCOSUD.SN,CI,CENCOSUD SA,Chile,Consumer Staples,4607928138.317713,16330872834.187641,6.2068883716235534,SN,Family
INFO.NS,IN,INFOSYS LTD,India,Technology,105323673067.65236,16327207360.99067,16.224427182333567,NS,Non-Family
ARMK,US,ARAMARK,United States,Industrials,8072343040,16326624256,NA,NA,Non-Family
THO,US,THOR INDUSTRIES INC,United States,Consumer Discretionary,4526578176,16312524800,8.868655652269574,NA,Non-Family
SCC.BK,TB,SIAM CEMENT PCL/THE,Thailand,Materials,11842788652.161366,16281819674.154045,5.438553014637049,BK,Family
TEL,US,TE CONNECTIVITY PLC,Ireland,Technology,35684941824,16280999936,NA,NA,Non-Family
DXC,US,DXC TECHNOLOGY CO,United States,Technology,7753875456,16264999936,NA,NA,Non-Family
VTRS,US,VIATRIS INC,United States,Health Care,13509518336,16262700032,-1.824019736368665,NA,Non-Family
0598.HK,HK,SINOTRANS LIMITED-H,China,Industrials,3609058357.347868,16252629328.142912,6.064609025261181,HK,Non-Family
AZO,US,AUTOZONE INC,United States,Consumer Discretionary,41369919488,16252229632,19.237369695241323,NA,Non-Family
RGA,US,REINSURANCE GROUP OF AMERICA,United States,Financials,9474022400,16227000320,8.12974130674602,NA,Non-Family
GPI,US,GROUP 1 AUTOMOTIVE INC,United States,Consumer Discretionary,2577906176,16222100480,13.822169305828801,NA,Non-Family
ORSTED.CO,DC,ORSTED A/S,Denmark,Utilities,38211784947.42604,16199194876.722391,NA,CO,Non-Family
SKAB.ST,SS,SKANSKA AB-B SHS,Sweden,Industrials,6513421846.009084,16180318808.241186,9.719055490184147,ST,Non-Family
6981.T,JP,MURATA MANUFACTURING CO LTD,Japan,Technology,42723873728.9898,16141611652.814146,10.25704464759758,T,Non-Family
5711.T,JP,MITSUBISHI MATERIALS CORP,Japan,Materials,2303092248.7660413,16134825106.846375,2.536164634848137,T,Non-Family
STMPA.PA,FP,STMICROELECTRONICS NV,Switzerland,Technology,31943475200,16128000000,8.970135702207859,PA,Non-Family
DBS.SI,SP,DBS GROUP HOLDINGS LTD,Singapore,Financials,65158898808.06572,16028393400.479912,9.2371667491419,SI,Non-Family
PHM,US,PULTEGROUP INC,United States,Consumer Discretionary,10282515456,16002978816,7.362671450687164,NA,Non-Family
GOAU4.SA,BZ,METALURGICA GERDAU SA-PREF,Brazil,Materials,2530636165.689427,15993608313.786602,3.033951397323209,SA,Non-Family
GGBR4.SA,BZ,GERDAU SA-PREF,Brazil,Materials,9241302697.181767,15993608313.786602,8.473173323629425,SA,Family
TT,US,TRANE TECHNOLOGIES PLC,Ireland,Industrials,38463598592,15991700480,14.699322579447415,NA,Non-Family
9064.T,JP,YAMATO HOLDINGS CO LTD,Japan,Industrials,6913161139.848634,15973268193.418571,4.394838660242861,T,Non-Family
0285.HK,HK,BYD ELECTRONIC INTL CO LTD,China,Technology,7249115477.343229,15939273720.17796,NA,HK,Non-Family
ITW,US,ILLINOIS TOOL WORKS,United States,Industrials,67191500800,15932000256,12.119056463054134,NA,Non-Family
086790.KS,KS,HANA FINANCIAL GROUP,South Korea,Financials,9759631428.63511,15916471853.673597,NA,KS,Non-Family
PH,US,PARKER HANNIFIN CORP,United States,Industrials,31600959488,15861608448,14.274541764950754,NA,Non-Family
WLK,US,WESTLAKE CORP,United States,Materials,13060799488,15793999872,13.319422442840501,NA,Family
ICICIBC.NS,IN,ICICI BANK LTD,India,Financials,66851200542.09353,15792865098.94816,16.615439869543415,NS,Non-Family
600027.SS,CH,HUADIAN POWER INTL CORP-A,China,Utilities,7659819840.547358,15756967387.107023,NA,SS,Non-Family
ARCLK.IS,TI,ARCELIK AS,Turkey,Consumer Discretionary,4051399855.293181,15729812494.887115,21.522385480458063,IS,Non-Family
BPAC11.SA,BZ,BANCO BTG PACTUAL SA-UNIT,Brazil,Financials,17321625299.791943,15720879823.744822,NA,SA,Non-Family
ED,US,CONSOLIDATED EDISON INC,United States,Utilities,33835051008,15669999616,8.510279375289809,NA,Non-Family
7752.T,JP,RICOH CO LTD,Japan,Technology,5565099205.791378,15661296021.406855,-0.7090608161464118,T,Non-Family
7532.T,JP,PAN PACIFIC INTERNATIONAL HO,Japan,Consumer Staples,9515761504.592026,15657159082.257614,16.41765335900931,T,Non-Family
BHARTIARTL.NS,IN,BHARTI AIRTEL LTD,India,Communications,54617794307.22761,15643454119.383814,13.662426388618321,NS,Family
006400.KS,KS,SAMSUNG SDI CO LTD,South Korea,Consumer Discretionary,30783607773.975895,15620364022.916983,8.497979544300694,KS,Non-Family
002241.SS,CH,GOERTEK INC -A,China,Technology,8163322775.055809,15598444007.424906,NA,SS,Non-Family
5201.T,JP,AGC INC,Japan,Materials,7449374221.326617,15580661472.921694,2.5459654553268596,T,Non-Family
CX,US,CEMEX SAB-CPO,Mexico,Materials,5855602688,15576999936,0.3565748815829606,NA,Family
002311.SS,CH,GUANGDONG HAID GROUP CO-A,China,Consumer Staples,14864389106.195461,15571839698.709112,NA,SS,Non-Family
OPEN,US,OPENDOOR TECHNOLOGIES INC,United States,Communications,739368960,15566999552,NA,NA,Non-Family
9508.T,JP,KYUSHU ELECTRIC POWER CO INC,Japan,Utilities,3177139292.66206,15525245268.27175,-1.7143307221140214,T,Non-Family
LDO.MI,IM,LEONARDO SPA,Italy,Industrials,4966665679.104,15496914236.97622,2.8071159192208706,MI,Non-Family
2016.HK,HK,CHINA ZHESHANG BANK CO LTD-H,China,Financials,8751935300.495754,15495639959.04696,NA,HK,Non-Family
ABEV3.SA,BZ,AMBEV SA,Brazil,Consumer Staples,43232454912.04842,15468966698.033241,12.950474101535537,SA,Non-Family
7182.T,JP,JAPAN POST BANK CO LTD,Japan,Financials,30376416899.24317,15448220189.363037,NA,T,Non-Family
TLS.AX,AU,TELSTRA GROUP LTD,Australia,Communications,30747719378.545383,15438085566.821632,5.55588715079729,AX,Non-Family
ABG,US,ASBURY AUTOMOTIVE GROUP,United States,Consumer Discretionary,3866302464,15433900032,16.490022992578048,NA,Non-Family
IFX.DE,GR,INFINEON TECHNOLOGIES AG,Germany,Technology,28500040182.286774,15410285950.444328,10.155282191312786,DE,Non-Family
BALL,US,BALL CORP,United States,Materials,16063484928,15349000192,10.105863113766379,NA,Non-Family
VIPS,US,VIPSHOP HOLDINGS LTD - ADR,China,Consumer Discretionary,7991790825.964689,15339422635.338058,NA,NA,Non-Family
AGN.AS,NA,AEGON LTD,Netherlands,Financials,13476961477.324799,15321016345.272623,0.6085203724740307,AS,Non-Family
XEL,US,XCEL ENERGY INC,United States,Utilities,38530916352,15310000128,10.703400247479756,NA,Non-Family
2009.HK,HK,BBMG CORP-H,China,Materials,3373118283.7097383,15290299866.683096,NA,HK,Non-Family
ELPE.AT,GA,HELLENIQ ENERGY HOLDINGS SA,Greece,Energy,2484706863.7696,15281063280.004137,4.724713149227422,AT,Family
VWS.CO,DC,VESTAS WIND SYSTEMS A/S,Denmark,Energy,29289960452.9152,15257819252.533329,16.233684451958965,CO,Non-Family
601229.SS,CH,BANK OF SHANGHAI CO LTD-A,China,Financials,12170785501.98591,15249079572.98758,NA,SS,Non-Family
GWW,US,WW GRAINGER INC,United States,Industrials,27955079168,15228000256,16.19036121442825,NA,Non-Family
2503.T,JP,KIRIN HOLDINGS CO LTD,Japan,Consumer Staples,12430845068.926037,15225513353.394148,6.215536158698942,T,Non-Family
600022.SS,CH,SHANDONG IRON AND STEEL CO-A,China,Materials,2295291413.330241,15211077768.39995,0.26568920678773367,SS,Non-Family
011070.KS,KS,LG INNOTEK CO LTD,South Korea,Technology,4756561582.856505,15205358899.253117,NA,KS,Non-Family
600808.SS,CH,MAANSHAN IRON & STEEL-A,China,Materials,2865670516.336648,15190881201.057161,0.7647720898003474,SS,Non-Family
DFS,US,DISCOVER FINANCIAL SERVICES,United States,Financials,26158155776,15157999616,NA,NA,Non-Family
TOP.BK,TB,THAI OIL PCL,Thailand,Energy,3757923152.5365033,15137884369.796455,5.016732300351157,BK,Non-Family
IVG.MI,IM,IVECO GROUP NV,Italy,Industrials,1619263273.6,15121946689.558872,NA,MI,Non-Family
7974.T,JP,NINTENDO CO LTD,Japan,Technology,59519959093.91247,15098078073.569742,12.041945942506139,T,Non-Family
2002.TW,TT,CHINA STEEL CORP,Taiwan,Materials,14985307570.191994,15089405977.242455,5.305035795800062,TW,Non-Family
002142.SS,CH,BANK OF NINGBO CO LTD -A,China,Financials,31062319343.63494,15080153968.289474,NA,SS,Non-Family
601609.SS,CH,NINGBO JINTIAN COPPER GROU-A,China,Materials,1418819048.5025947,15047545142.990496,NA,SS,Non-Family
EBS.VI,AV,ERSTE GROUP BANK AG,Austria,Financials,13040168199.7824,14959846804.603643,2.032200840431142,VI,Non-Family
PUB.PA,FP,PUBLICIS GROUPE,France,Communications,16037974807.552,14952368075.70556,9.728537052323393,PA,Non-Family
KVUE,US,KENVUE INC,United States,Consumer Staples,NA,14949999616,NA,NA,Non-Family
TEVA.TA,IT,TEVA PHARMACEUTICAL IND LTD,Israel,Health Care,10416240640,14924999680,-4.9277237238355305,TA,Non-Family
J,US,JACOBS SOLUTIONS INC,United States,Industrials,13820907520,14922824704,9.657023465756831,NA,Non-Family
BNZL.L,LN,BUNZL PLC,United Kingdom,Consumer Discretionary,11270806199.0912,14885355057.859339,13.821754996915757,L,Non-Family
NDA.HE,FH,NORDEA BANK ABP,Finland,Financials,39114366870.732796,14877585100.96119,8.817883178376729,HE,Non-Family
LH,US,LABCORP HOLDINGS INC,United States,Health Care,20769335296,14876800000,9.309926000301495,NA,Non-Family
MKS.L,LN,MARKS & SPENCER GROUP PLC,United Kingdom,Consumer Staples,4054806265.984,14869807901.286396,2.6926652924738947,L,Non-Family
CSX,US,CSX CORP,United States,Industrials,64016048128,14853000192,17.522861327241614,NA,Non-Family
1908.HK,HK,C&D INTERNATIONAL INVESTMENT,Hong Kong,Real Estate,5068122241.614241,14816424246.315428,NA,HK,Non-Family
JBHT,US,HUNT (JB) TRANSPRT SVCS INC,United States,Industrials,18088695808,14813999104,13.423393727535714,NA,Non-Family
MRU.TO,CN,METRO INC/CN,Canada,Consumer Staples,12173069692.058348,14811361085.651655,13.68312779328984,TO,Non-Family
JWN,US,NORDSTROM INC,United States,Consumer Discretionary,3482889984,14789000192,1.4652733598928602,NA,Non-Family
FSF.NZ,NZ,FONTERRA SHAREHOLDERS FUND,New Zealand,Consumer Staples,3054436815.1444535,14764315322.42606,NA,NZ,Non-Family
CBK.DE,GR,COMMERZBANK AG,Germany,Financials,11853013469.3888,14743818963.936827,-9.81795111386835,DE,Non-Family
601611.SS,CH,CHINA NUCLEAR ENGINEERING -A,China,Industrials,2900307146.3775263,14742412397.053642,NA,SS,Non-Family
600782.SS,CH,XINYU IRON & STEEL CO LTD-A,China,Materials,1854481277.9404519,14722117155.366516,5.251097377613045,SS,Non-Family
4755.T,JP,RAKUTEN GROUP INC,Japan,Consumer Discretionary,7235446028.486376,14700712667.394482,-2.915226402720583,T,Family
002761.SZ,SZ,ZHEJIANG CONSTRUCTION INVE-A,China,Industrials,3304242831.878932,14652791728.359854,NA,SZ,Non-Family
CABK.MC,SM,CAIXABANK SA,Spain,Financials,29476285924.147198,14626904234.513222,NA,MC,Non-Family
000708.SZ,SZ,CITI PACIFIC SPECIAL STEE-A,China,Materials,12554600402.400488,14624474627.93865,10.721598601103866,SZ,Non-Family
FBAVP.BR,BB,BNP PARIBAS FORTIS SA- AUC,Belgium,Financials,18403538334.1056,14602678718.248463,NA,BR,Non-Family
001120.KS,KS,LX INTERNATIONAL CORP,South Korea,Industrials,972051287.1184983,14561219169.762238,8.076310705063872,KS,Non-Family
AMCR,US,AMCOR PLC,United Kingdom,Materials,18566713344,14544000000,NA,NA,Non-Family
000825.SS,CH,SHANXI TAIGANG STAINLESS-A,China,Materials,3567070290.2038097,14521817981.976318,4.906999612907037,SS,Non-Family
LGEN.L,LN,LEGAL & GENERAL GROUP PLC,United Kingdom,Financials,18029972813.4144,14515060878.050846,10.370001106306791,L,Non-Family
BAX,US,BAXTER INTERNATIONAL INC,United States,Health Care,25710917632,14506000384,5.779304444282052,NA,Non-Family
BERY,US,BERRY GLOBAL GROUP INC,United States,Materials,5779025920,14494999552,NA,NA,Non-Family
SRE,US,SEMPRA,United States,Utilities,48525561856,14439000064,10.945944821694663,NA,Non-Family
BIP,US,BROOKFIELD INFRASTRUCTURE PA,Canada,Utilities,18470524928,14426999808,NA,NA,Non-Family
011200.KS,KS,HMM CO LTD,South Korea,Industrials,7610706708.570154,14424002437.986702,-5.9427831603808485,KS,Non-Family
9831.T,JP,YAMADA HOLDINGS CO LTD,Japan,Consumer Discretionary,2613447206.581112,14421563094.742304,1.6289163946289653,T,Non-Family
IQV,US,IQVIA HOLDINGS INC,United States,Health Care,38048071680,14410000384,NA,NA,Non-Family
ORLY,US,O'REILLY AUTOMOTIVE INC,United States,Consumer Discretionary,52627988480,14409860096,21.764027605824964,NA,Non-Family
LDOS,US,LEIDOS HOLDINGS INC,United States,Technology,14411029504,14396000256,NA,NA,Non-Family
1918.HK,HK,SUNAC CHINA HOLDINGS LTD,China,Real Estate,3198775849.0128436,14387594073.238567,NA,HK,Non-Family
4183.T,JP,MITSUI CHEMICALS INC,Japan,Materials,4911970103.849951,14361975960.486588,4.642265718377514,T,Non-Family
BOL.PA,FP,BOLLORE SE,France,Communications,16396994640.0768,14361688705.441868,13.984425046353067,PA,Family
ODET.PA,FP,COMPAGNIE DE L'ODET SA,France,Communications,6319946545.664,14360950971.007734,14.441025818043208,PA,Non-Family
600089.SS,CH,TBEA CO LTD-A,China,Industrials,11243051536.253733,14351699757.733696,15.720580326843425,SS,Non-Family
NTES,US,NETEASE INC-ADR,China,Communications,47941014684.71864,14349532576.763624,21.867158803319153,NA,Family
1508.HK,HK,CHINA REINSURANCE GROUP CO-H,China,Financials,2695246789.7834344,14349441211.629978,NA,HK,Non-Family
AMP,US,AMERIPRISE FINANCIAL INC,United States,Financials,32780720128,14332999680,NA,NA,Non-Family
MQG.AX,AU,MACQUARIE GROUP LTD,Australia,Financials,56135475890.07556,14332167978.9887,12.586460950216916,AX,Non-Family
OMC,US,OMNICOM GROUP,United States,Communications,16534239232,14289099776,6.556756431790878,NA,Non-Family
2347.TW,TT,SYNNEX TECHNOLOGY INTL CORP,Taiwan,Technology,3213226827.72535,14249726636.519787,10.261342559818631,TW,Non-Family
TSCO,US,TRACTOR SUPPLY COMPANY,United States,Consumer Discretionary,24803168256,14204717056,19.01433251279281,NA,Non-Family
8604.T,JP,NOMURA HOLDINGS INC,Japan,Financials,12790166634.814083,14195538663.726955,-1.8298482821065942,T,Non-Family
GLW,US,CORNING INC,United States,Technology,26286620672,14188999680,7.193404927195046,NA,Non-Family
ECL,US,ECOLAB INC,United States,Materials,41411821568,14187799552,10.821057164824488,NA,Non-Family
ENELAM.SN,CI,ENEL AMERICAS SA,Chile,Utilities,14354575360,14187202560,6.333869124763214,SN,Non-Family
T.TO,CN,TELUS CORP,Canada,Communications,27636387098.300076,14155907132.373388,9.659125213580143,TO,Non-Family
9143.T,JP,SG HOLDINGS CO LTD,Japan,Industrials,12082121211.451134,14145454328.013313,NA,T,Non-Family
9532.T,JP,OSAKA GAS CO LTD,Japan,Utilities,7155066937.282001,14132131033.263376,5.582330138063152,T,Non-Family
ADNT,US,ADIENT PLC,United States,Consumer Discretionary,2632313856,14120999936,NA,NA,Non-Family
FALABELLA.SN,CI,FALABELLA SA,Chile,Consumer Discretionary,4880157690.2658415,14107405883.946602,4.134056802375818,SN,Family
WWG.DE,GR,GELSENWASSER AG,Germany,Utilities,2982344105.344,14101950099.552584,6.761025622749539,DE,Non-Family
1878.T,JP,DAITO TRUST CONSTRUCT CO LTD,Japan,Real Estate,7286861364.396182,14097604159.651289,10.386145693318948,T,Non-Family
KDP,US,KEURIG DR PEPPER INC,United States,Consumer Staples,50223341568,14056999936,NA,NA,Non-Family
L,US,LOEWS CORP,United States,Financials,13763604480,14044000256,6.525327152607674,NA,Non-Family
ATCOA.ST,SS,ATLAS COPCO AB-A SHS,Sweden,Industrials,57542054021.83411,14013772655.858315,21.192370912073798,ST,Non-Family
1024.HK,HK,KUAISHOU TECHNOLOGY,China,Communications,39105413184.12432,14005602540.475533,NA,HK,Non-Family
005830.KS,KS,DB INSURANCE CO LTD,South Korea,Financials,3121140027.167216,14001934221.622509,17.002234143588034,KS,Non-Family
SAH,US,SONIC AUTOMOTIVE INC-CLASS A,United States,Consumer Discretionary,1785234304,14001099776,5.862384734920445,NA,Non-Family
000701.SS,CH,XIAMEN XINDECO LTD-A,China,Consumer Discretionary,451578604.35450673,13978448822.756083,-0.3544690396232286,SS,Non-Family
FOX,US,FOX CORP - CLASS A,United States,Communications,17707921408,13973999616,NA,NA,Family
0486.HK,HK,UNITED CO RUSAL INTERNATIONA,Russia,Materials,7731169280,13973999616,NA,HK,Non-Family
4689.T,JP,LY CORP,Japan,Communications,33064447427.179993,13958845324.87786,0.09931748591833767,T,Non-Family
IEP,US,ICAHN ENTERPRISES LP,United States,Financials,17908430848,13957999616,4.9816597531248785,NA,Family
000425.SS,CH,XCMG CONSTRUCTION MACHIN-A,China,Industrials,8684075150.320356,13951193994.28873,11.72383972897566,SS,Non-Family
D,US,DOMINION ENERGY INC,United States,Utilities,51202199552,13937999872,5.938339920869695,NA,Non-Family
316140.KS,KS,WOORI FINANCIAL GROUP INC,South Korea,Financials,6690807515.982869,13897451237.510231,19.149979808598093,KS,Non-Family
GMEXICOB.MX,MM,GRUPO MEXICO SAB DE CV-SER B,Mexico,Materials,27316281344,13870314496,20.5651862250247,MX,Family
EMR,US,EMERSON ELECTRIC CO,United States,Industrials,43302309888,13804000256,8.534319596180051,NA,Non-Family
SAIL.NS,IN,STEEL AUTHORITY OF INDIA,India,Materials,5362226878.891786,13802700858.282398,6.1279171150865785,NS,Non-Family
BSL.AX,AU,BLUESCOPE STEEL LTD,Australia,Materials,5171957992.242145,13797992926.122839,0.30220032214245407,AX,Non-Family
CURY.L,LN,CURRYS PLC,United Kingdom,Consumer Discretionary,1329606574.3872,13785805243.076921,NA,L,Non-Family
7911.T,JP,TOPPAN HOLDINGS INC,Japan,Industrials,5951599868.377755,13781730949.348501,5.2970610424207365,T,Non-Family
0489.HK,HK,DONGFENG MOTOR GRP CO LTD-H,China,Consumer Discretionary,4947667090.714058,13779568854.441847,NA,HK,Non-Family
603296.SS,CH,HUAQIN TECHNOLOGY CO LTD-A,China,Technology,NA,13776997230.480171,NA,SS,Non-Family
2319.HK,HK,CHINA MENGNIU DAIRY CO,China,Consumer Staples,17946594372.19146,13769208048.286444,11.545916258766265,HK,Non-Family
ETR,US,ENTERGY CORP,United States,Utilities,23757357056,13764237312,6.301401909685578,NA,Non-Family
600839.SS,CH,SICHUAN CHANGHONG ELECTRIC-A,China,Consumer Discretionary,1766573670.0200043,13752602739.796814,6.076707849643848,SS,Non-Family
FLR,US,FLUOR CORP,United States,Industrials,4932889088,13744000000,3.043250539787201,NA,Non-Family
1801.T,JP,TAISEI CORP,Japan,Industrials,5827661027.443237,13743489801.69626,7.180843277983184,T,Non-Family
6808.HK,HK,SUN ART RETAIL GROUP LTD,China,Consumer Staples,3471108683.9116716,13735625886.804295,NA,HK,Family
VST,US,VISTRA CORP,United States,Utilities,9042313216,13728000000,NA,NA,Non-Family
0788.HK,HK,CHINA TOWER CORP LTD-H,China,Industrials,18950578085.988464,13706257471.204676,NA,HK,Non-Family
CTC-A.TO,CN,CANADIAN TIRE CORP-CLASS A,Canada,Consumer Staples,6034442974.131559,13693526460.053211,7.105480680087228,TO,Family
STT,US,STATE STREET CORP,United States,Financials,27073804288,13692000256,4.453502507006468,NA,Non-Family
OTIS,US,OTIS WORLDWIDE CORP,United States,Industrials,32482988032,13685000192,NA,NA,Non-Family
CVNA,US,CARVANA CO,United States,Consumer Discretionary,895561408,13603999744,NA,NA,Non-Family
002416.SS,CH,SHENZHEN AISIDI CO LTD-A,China,Technology,1703011036.4421768,13596066247.221045,NA,SS,Non-Family
006260.KS,KS,LS CORP,South Korea,Industrials,1523512244.1101081,13576830128.81533,10.148030722184354,KS,Family
RBI.VI,AV,RAIFFEISEN BANK INTERNATIONA,Austria,Financials,5391437958.502399,13556771902.640985,NA,VI,Non-Family
AFKS.ME,RM,SISTEMA PJSFC,Russia,Communications,1534993970.016172,13534153945.034517,NA,ME,Family
RSG,US,REPUBLIC SERVICES INC,United States,Industrials,40773738496,13511300096,13.603188808408696,NA,Family
COAL.NS,IN,COAL INDIA LTD,India,Materials,14860247057.85958,13506125535.294624,NA,NS,Non-Family
017670.KS,KS,SK TELECOM,South Korea,Communications,8226838387.110538,13432172651.076857,6.990094345368436,KS,Non-Family
009540.KS,KS,HD KOREA SHIPBUILDING & OFFS,South Korea,Industrials,3979815943.6786547,13429881500.356482,8.221526414974845,KS,Non-Family
HLN.L,LN,HALEON PLC,United Kingdom,Consumer Staples,36571500323.6352,13424576929.383966,NA,L,Non-Family
UHS,US,UNIVERSAL HEALTH SERVICES-B,United States,Health Care,9950912512,13399369728,11.22984183413822,NA,Family
601933.SS,CH,YONGHUI SUPERSTORES CO LTD-A,China,Consumer Staples,4756244432.203636,13397069331.535742,NA,SS,Non-Family
018260.KS,KS,SAMSUNG SDS CO LTD,South Korea,Technology,7573572250.36379,13377665239.445042,NA,KS,Non-Family
ELUXB.ST,SS,ELECTROLUX AB-B,Sweden,Consumer Discretionary,3650018990.4847865,13374688021.737413,6.948579350026485,ST,Non-Family
7012.T,JP,KAWASAKI HEAVY INDUSTRIES,Japan,Industrials,3066737873.247779,13366248193.094614,5.054431400748727,T,Non-Family
CPAXT.BK,TB,CP AXTRA PCL,Thailand,Consumer Staples,12212154381.947248,13322583424.846228,18.33016958724918,BK,Non-Family
TECK-B.TO,CN,TECK RESOURCES LTD-CLS B,Canada,Materials,19446943692.535107,13313257359.594124,7.94885276720334,TO,Non-Family
4578.T,JP,OTSUKA HOLDINGS CO LTD,Japan,Health Care,17830990458.987865,13300991724.160757,NA,T,Family
0669.HK,HK,TECHTRONIC INDUSTRIES CO LTD,Hong Kong,Industrials,20482990080,13253916672,10.919830790893448,HK,Non-Family
SZG.DE,GR,SALZGITTER AG,Germany,Materials,1652246572.7616,13222144623.214134,4.941781698915104,DE,Non-Family
SECUB.ST,SS,SECURITAS AB-B SHS,Sweden,Industrials,4783618620.245994,13211767912.745447,6.698826207829911,ST,Non-Family
1803.T,JP,SHIMIZU CORP,Japan,Industrials,4463480342.744324,13206677984.385963,5.440469553978078,T,Non-Family
NXPI,US,NXP SEMICONDUCTORS NV,Netherlands,Technology,41002938368,13205000192,NA,NA,Non-Family
0836.HK,HK,CHINA RESOURCES POWER HOLDIN,Hong Kong,Utilities,9840763771.998411,13192544411.431383,11.176689654030113,HK,Non-Family
000150.KS,KS,DOOSAN CO LTD,South Korea,Industrials,894555705.3127637,13192160980.16029,15.675251903244348,KS,Family
CNR.TO,CN,CANADIAN NATL RAILWAY CO,Canada,Industrials,79766176070.95345,13152569951.367346,14.259991705414588,TO,Non-Family
ISCTR.IS,TI,TURKIYE IS BANKASI-C,Turkey,Financials,6823877734.921474,13151931811.871088,20.113406093300767,IS,Non-Family
ACM,US,AECOM,United States,Industrials,9498910720,13148181504,NA,NA,Non-Family
MGM,US,MGM RESORTS INTERNATIONAL,United States,Consumer Discretionary,12710804480,13127485440,1.3985054803006713,NA,Non-Family
3861.T,JP,OJI HOLDINGS CORP,Japan,Materials,4946566814.873313,13092685256.560965,1.8665502636220577,T,Non-Family
SBK,SJ,STANDARD BANK GROUP LTD,South Africa,Financials,16312756187.10018,13090557682.01523,11.601008998000495,NA,Non-Family
601212.SS,CH,BAIYIN NONFERROUS GROUP CO-A,China,Materials,2790771238.222248,13061666707.721233,NA,SS,Non-Family
3311.HK,HK,CHINA STATE CONSTRUCTION INT,Hong Kong,Industrials,5662855322.30155,13022718642.482697,NA,HK,Non-Family
ESSITYA.ST,SS,ESSITY AKTIEBOLAG-A,Sweden,Consumer Staples,18430345852.960663,13021678205.89619,NA,ST,Non-Family
DD,US,DUPONT DE NEMOURS INC,United States,Materials,31441068032,13016999936,3.563147568329028,NA,Non-Family
AKRBP.OL,NO,AKER BP ASA,Norway,Energy,19580661760,13009898496,NA,OL,Non-Family
600500.SS,CH,SINOCHEM INTL CORP-A,China,Materials,3405298002.49326,13004218748.08849,1.62260729050554,SS,Non-Family
